"id","date","last.touch","last.click"
7128,2017-02-03,"direct","email"
8772,2017-02-06,"display","none"
8850,2017-01-22,"social","social"
2604,2017-01-27,"social","social"
2623,2017-02-26,"direct","none"
8713,2017-01-22,"social","social"
1077,2017-01-31,"email","display"
5240,2017-01-16,"display","email"
4887,2017-01-14,"social","email"
3724,2017-01-06,"social","none"
7654,2017-01-02,"display","none"
4702,2017-02-13,"display","display"
9588,2017-02-11,"display","display"
9410,2017-01-06,"direct","none"
4806,2017-02-18,"display","social"
6052,2017-02-06,"direct","none"
4658,2017-01-20,"social","social"
898,2017-02-18,"display","email"
728,2017-01-19,"display","email"
5331,2017-01-17,"social","email"
5698,2017-02-14,"email","none"
1069,2017-02-15,"email","email"
7314,2017-01-23,"social","social"
7382,2017-01-06,"social","social"
8954,2017-02-05,"display","none"
6917,2017-02-08,"display","none"
875,2017-01-04,"social","none"
5323,2017-02-10,"display","display"
8191,2017-02-21,"email","none"
705,2017-01-11,"social","social"
1644,2017-02-18,"display","email"
1989,2017-01-17,"email","none"
2014,2017-02-08,"email","none"
8038,2017-02-01,"display","none"
1264,2017-01-31,"social","none"
7445,2017-01-10,"email","none"
2709,2017-01-08,"direct","none"
7972,2017-02-18,"email","none"
813,2017-01-01,"social","social"
6869,2017-02-18,"email","social"
2496,2017-01-24,"email","social"
299,2017-01-25,"social","none"
5029,2017-02-20,"email","email"
5477,2017-01-04,"social","none"
8750,2017-02-17,"direct","none"
5144,2017-01-15,"social","none"
623,2017-02-07,"email","none"
9523,2017-01-09,"direct","none"
6755,2017-01-31,"email","email"
4843,2017-01-10,"display","none"
1640,2017-02-05,"direct","email"
5026,2017-02-08,"direct","none"
4880,2017-01-23,"email","none"
1162,2017-02-07,"email","none"
7576,2017-01-02,"none","none"
8930,2017-01-19,"social","none"
3299,2017-01-09,"social","social"
1853,2017-01-23,"social","email"
9163,2017-01-27,"email","email"
6573,2017-02-05,"direct","none"
7486,2017-02-27,"social","none"
3520,2017-01-25,"email","none"
4659,2017-01-25,"social","social"
592,2017-02-15,"email","social"
7162,2017-01-30,"social","none"
5421,2017-02-03,"direct","none"
1366,2017-01-04,"social","social"
8992,2017-01-12,"social","social"
983,2017-01-03,"social","social"
254,2017-01-30,"email","none"
4888,2017-02-21,"display","social"
9640,2017-02-07,"email","none"
2769,2017-01-31,"email","email"
9196,2017-02-27,"email","email"
551,2017-02-06,"direct","social"
3581,2017-01-22,"social","none"
8757,2017-02-06,"direct","none"
8580,2017-02-07,"display","email"
8077,2017-01-29,"social","none"
591,2017-01-01,"none","none"
8984,2017-02-01,"email","none"
725,2017-02-24,"none","none"
5418,2017-01-28,"email","none"
5073,2017-02-07,"email","email"
7564,2017-02-09,"email","none"
8874,2017-01-10,"social","email"
3672,2017-01-23,"social","social"
5506,2017-01-18,"social","none"
7845,2017-02-21,"email","email"
9316,2017-01-21,"display","none"
9057,2017-02-26,"email","email"
193,2017-02-01,"email","social"
6210,2017-02-06,"direct","none"
9801,2017-01-14,"email","none"
5949,2017-01-13,"direct","none"
837,2017-01-17,"email","none"
51,2017-02-21,"email","none"
8628,2017-02-07,"display","email"
7709,2017-02-25,"social","none"
9930,2017-02-15,"email","none"
9422,2017-02-12,"email","none"
895,2017-02-11,"email","social"
7526,2017-02-12,"email","email"
1746,2017-02-09,"display","none"
4237,2017-02-04,"direct","none"
6320,2017-02-22,"email","email"
5499,2017-02-18,"email","email"
6148,2017-02-05,"direct","none"
3173,2017-01-29,"email","none"
1650,2017-01-22,"social","social"
9677,2017-01-22,"social","social"
1606,2017-01-23,"social","social"
706,2017-02-06,"display","none"
9886,2017-01-13,"direct","none"
8964,2017-01-20,"display","email"
8790,2017-02-13,"email","none"
5725,2017-01-03,"email","email"
9675,2017-02-20,"display","social"
6530,2017-02-09,"email","social"
5818,2017-02-05,"direct","none"
3463,2017-01-22,"social","none"
7877,2017-01-13,"display","none"
3653,2017-02-07,"email","email"
3576,2017-01-12,"display","social"
3367,2017-01-29,"social","social"
2292,2017-02-24,"display","none"
359,2017-01-07,"direct","email"
6073,2017-01-25,"social","none"
4180,2017-01-31,"display","none"
8905,2017-01-06,"social","social"
3110,2017-01-08,"display","none"
192,2017-01-18,"display","display"
9490,2017-02-16,"email","email"
7636,2017-02-06,"display","display"
6674,2017-01-08,"direct","none"
5940,2017-01-22,"none","none"
6883,2017-02-14,"email","email"
8783,2017-01-17,"email","none"
9426,2017-01-10,"social","social"
2497,2017-02-25,"email","none"
5260,2017-01-25,"email","none"
37,2017-01-05,"social","email"
9237,2017-02-12,"email","email"
5917,2017-02-10,"display","display"
1614,2017-02-06,"email","none"
8208,2017-01-11,"email","email"
3883,2017-01-17,"display","none"
176,2017-02-27,"email","none"
1925,2017-02-16,"email","email"
4286,2017-02-11,"display","none"
8016,2017-02-07,"email","social"
3716,2017-01-08,"direct","none"
8954,2017-01-10,"email","none"
7217,2017-01-12,"social","none"
8526,2017-01-01,"display","none"
377,2017-02-14,"email","none"
8246,2017-02-05,"direct","email"
8546,2017-02-22,"email","none"
5659,2017-01-12,"social","none"
1030,2017-01-10,"display","none"
453,2017-02-15,"email","email"
7934,2017-02-09,"display","social"
8696,2017-02-10,"display","social"
9174,2017-02-21,"display","none"
3741,2017-01-13,"email","none"
6404,2017-01-07,"display","none"
971,2017-01-11,"none","none"
5227,2017-01-08,"social","none"
4092,2017-01-18,"email","none"
9767,2017-02-05,"direct","email"
9636,2017-02-08,"email","none"
2116,2017-02-14,"display","email"
778,2017-02-06,"display","none"
3319,2017-01-09,"none","none"
8856,2017-01-01,"social","none"
3986,2017-01-11,"display","social"
6603,2017-02-26,"email","email"
2525,2017-01-05,"email","none"
2597,2017-01-31,"email","none"
6328,2017-01-19,"social","social"
8942,2017-01-11,"email","none"
8382,2017-01-29,"social","social"
5966,2017-01-19,"display","none"
788,2017-02-26,"email","none"
3022,2017-02-23,"email","none"
1942,2017-01-09,"social","none"
4052,2017-01-07,"social","social"
6925,2017-01-07,"social","social"
4730,2017-02-28,"display","email"
441,2017-02-17,"email","none"
1768,2017-01-07,"display","none"
4433,2017-01-15,"social","none"
723,2017-01-08,"social","none"
4339,2017-01-29,"social","social"
8876,2017-01-15,"email","none"
2069,2017-02-20,"email","email"
5317,2017-01-04,"email","none"
3437,2017-01-08,"display","none"
6840,2017-02-18,"display","email"
7909,2017-01-12,"email","none"
4039,2017-01-25,"social","email"
3813,2017-02-17,"email","email"
5850,2017-01-06,"social","none"
7170,2017-01-02,"social","none"
5355,2017-02-05,"direct","none"
6074,2017-02-17,"social","social"
2224,2017-01-15,"email","none"
4148,2017-01-17,"email","none"
3045,2017-02-26,"email","email"
8900,2017-02-24,"email","none"
9339,2017-01-23,"none","none"
9202,2017-02-10,"display","none"
6148,2017-02-27,"email","email"
1611,2017-01-22,"social","none"
7104,2017-02-20,"email","email"
3435,2017-02-22,"email","none"
6260,2017-01-13,"email","none"
823,2017-01-24,"email","none"
4967,2017-01-07,"social","none"
7451,2017-01-10,"social","none"
316,2017-01-10,"social","email"
6406,2017-01-12,"email","none"
7049,2017-02-25,"email","none"
9938,2017-02-15,"display","display"
5561,2017-02-13,"direct","social"
4936,2017-02-05,"direct","none"
9493,2017-02-10,"email","email"
6293,2017-01-28,"social","email"
1832,2017-01-10,"display","email"
9992,2017-01-08,"direct","email"
7389,2017-01-31,"display","email"
2368,2017-02-16,"direct","none"
9890,2017-01-07,"social","social"
2375,2017-01-09,"social","none"
6245,2017-02-26,"display","email"
5057,2017-02-14,"email","email"
4154,2017-01-21,"none","none"
4328,2017-02-05,"direct","none"
8274,2017-01-07,"social","email"
705,2017-01-06,"direct","none"
8078,2017-01-19,"social","none"
7708,2017-01-12,"social","social"
4046,2017-02-02,"display","email"
3199,2017-02-06,"direct","none"
137,2017-01-09,"display","none"
238,2017-01-22,"display","none"
5148,2017-01-29,"social","social"
9511,2017-01-24,"display","none"
3618,2017-01-05,"display","email"
9869,2017-01-16,"display","none"
6377,2017-02-05,"direct","none"
547,2017-02-07,"email","email"
259,2017-02-23,"email","email"
5616,2017-02-16,"email","none"
967,2017-01-04,"email","none"
7922,2017-01-11,"social","social"
7655,2017-02-24,"email","email"
5470,2017-02-02,"social","email"
5732,2017-01-06,"direct","none"
4102,2017-02-03,"social","none"
2729,2017-02-03,"direct","social"
3165,2017-02-15,"display","email"
5233,2017-01-17,"display","display"
9233,2017-01-25,"social","email"
7133,2017-02-08,"display","none"
8966,2017-01-13,"email","email"
7646,2017-02-01,"email","none"
7687,2017-01-23,"social","email"
2740,2017-01-18,"display","none"
3825,2017-02-03,"direct","social"
1705,2017-02-07,"direct","none"
124,2017-01-22,"social","social"
5322,2017-02-08,"display","none"
4325,2017-01-04,"social","none"
290,2017-02-16,"email","email"
3958,2017-01-12,"display","social"
5113,2017-02-14,"email","email"
7962,2017-02-02,"email","email"
253,2017-01-12,"social","none"
4854,2017-01-24,"email","none"
7255,2017-01-24,"email","none"
5386,2017-01-11,"direct","none"
9470,2017-01-02,"display","none"
5360,2017-02-05,"direct","none"
4117,2017-02-09,"display","social"
5197,2017-02-06,"display","email"
6885,2017-02-01,"social","social"
1597,2017-02-08,"email","none"
3397,2017-01-19,"social","social"
1783,2017-01-03,"email","email"
8370,2017-01-04,"display","none"
6144,2017-02-06,"display","social"
3006,2017-02-18,"email","email"
3306,2017-01-06,"email","none"
545,2017-01-03,"email","none"
6011,2017-01-18,"social","none"
5910,2017-01-10,"email","none"
8936,2017-01-06,"direct","social"
9737,2017-01-08,"social","social"
1908,2017-02-02,"direct","none"
7421,2017-01-19,"email","none"
2217,2017-01-05,"social","none"
5338,2017-02-21,"display","none"
3010,2017-01-08,"social","none"
7745,2017-01-15,"social","none"
4162,2017-01-20,"social","none"
4437,2017-01-22,"social","social"
1971,2017-02-04,"display","email"
4076,2017-01-16,"display","email"
7219,2017-02-09,"display","none"
3804,2017-01-30,"social","social"
2299,2017-01-24,"email","none"
2519,2017-02-23,"display","email"
746,2017-01-13,"display","none"
2999,2017-01-23,"display","display"
1336,2017-02-27,"email","email"
317,2017-01-28,"social","social"
7969,2017-01-17,"email","email"
6197,2017-02-10,"display","none"
526,2017-02-12,"none","none"
8858,2017-01-24,"social","social"
2450,2017-02-04,"direct","social"
6638,2017-01-23,"social","social"
5670,2017-02-21,"direct","none"
7346,2017-02-22,"direct","none"
2829,2017-01-06,"direct","none"
7267,2017-01-17,"email","email"
4028,2017-01-18,"email","none"
3278,2017-02-22,"display","email"
9055,2017-01-20,"display","none"
9950,2017-01-22,"direct","none"
1511,2017-01-26,"email","none"
569,2017-01-26,"social","none"
3232,2017-02-21,"email","email"
581,2017-02-06,"email","none"
2757,2017-02-23,"display","none"
9410,2017-02-14,"direct","none"
6301,2017-02-22,"none","none"
7503,2017-01-31,"email","social"
9331,2017-01-11,"email","none"
577,2017-01-03,"none","none"
6558,2017-01-13,"display","email"
6674,2017-02-26,"email","email"
6152,2017-01-30,"direct","none"
6847,2017-01-10,"email","none"
788,2017-01-12,"social","none"
6849,2017-01-26,"social","social"
8596,2017-01-11,"social","none"
7675,2017-02-21,"email","email"
4937,2017-01-03,"email","none"
8255,2017-02-22,"email","email"
5158,2017-02-10,"display","none"
9675,2017-01-30,"display","social"
974,2017-01-01,"social","none"
6466,2017-01-19,"social","social"
6613,2017-01-21,"email","none"
1038,2017-01-06,"direct","email"
8907,2017-01-23,"display","social"
2547,2017-01-31,"email","none"
3448,2017-01-15,"display","none"
9219,2017-01-24,"email","email"
5734,2017-02-23,"direct","none"
9179,2017-01-20,"social","email"
2657,2017-01-02,"social","none"
3227,2017-01-23,"direct","none"
7254,2017-01-07,"direct","none"
4253,2017-02-22,"email","none"
2446,2017-01-22,"direct","none"
2265,2017-01-22,"social","none"
8253,2017-02-01,"email","none"
2545,2017-02-23,"email","email"
9906,2017-01-25,"social","social"
4686,2017-01-28,"social","none"
3693,2017-02-16,"none","none"
4292,2017-01-22,"email","none"
4312,2017-01-13,"social","email"
6649,2017-02-14,"display","display"
664,2017-01-15,"display","none"
7566,2017-01-02,"display","display"
5990,2017-02-25,"display","email"
1705,2017-01-31,"direct","none"
605,2017-01-01,"none","none"
7654,2017-01-21,"display","none"
1302,2017-02-10,"email","none"
9304,2017-01-06,"social","none"
4110,2017-02-22,"display","email"
7758,2017-01-06,"direct","none"
8694,2017-01-04,"display","none"
108,2017-01-20,"social","none"
6581,2017-01-08,"direct","none"
8903,2017-02-26,"email","email"
8625,2017-02-04,"social","email"
4905,2017-02-27,"email","social"
9584,2017-01-08,"display","none"
6549,2017-02-02,"social","social"
5943,2017-01-02,"social","none"
77,2017-01-06,"direct","none"
3896,2017-01-18,"social","none"
7082,2017-01-10,"email","email"
6485,2017-02-08,"display","none"
498,2017-01-21,"social","none"
2152,2017-02-06,"display","none"
1858,2017-01-03,"email","email"
8164,2017-02-05,"display","email"
4419,2017-02-15,"email","email"
1937,2017-01-31,"email","social"
8107,2017-01-24,"social","none"
577,2017-02-05,"direct","email"
4799,2017-01-08,"social","none"
9187,2017-01-08,"social","social"
878,2017-02-02,"display","email"
5922,2017-01-07,"social","none"
3807,2017-01-17,"social","social"
1215,2017-02-20,"email","email"
9666,2017-01-09,"social","social"
3936,2017-02-17,"display","none"
2095,2017-02-21,"email","none"
7760,2017-01-16,"email","email"
5877,2017-01-10,"email","none"
7226,2017-01-27,"social","email"
6430,2017-01-21,"social","email"
6112,2017-01-18,"email","none"
4755,2017-02-21,"email","email"
6024,2017-02-27,"display","none"
4581,2017-01-08,"social","none"
4726,2017-01-31,"email","none"
2851,2017-02-08,"email","email"
3460,2017-01-07,"social","email"
2996,2017-02-09,"display","none"
3427,2017-02-01,"display","none"
1108,2017-02-18,"email","email"
1676,2017-01-24,"direct","none"
7821,2017-01-13,"social","social"
5397,2017-02-23,"email","email"
6537,2017-01-20,"social","none"
8632,2017-01-11,"social","none"
253,2017-02-03,"direct","none"
246,2017-02-14,"none","none"
8243,2017-02-06,"direct","none"
7787,2017-02-14,"email","social"
3452,2017-02-13,"display","none"
6526,2017-01-21,"display","none"
1189,2017-02-03,"direct","social"
7455,2017-02-07,"email","none"
1530,2017-01-19,"display","display"
9557,2017-01-11,"email","none"
3599,2017-01-13,"social","social"
1197,2017-02-04,"direct","none"
2240,2017-02-17,"display","none"
8485,2017-02-16,"display","none"
6077,2017-01-18,"social","none"
3803,2017-02-04,"display","social"
1055,2017-01-31,"email","none"
958,2017-02-03,"direct","social"
2586,2017-01-24,"social","email"
1256,2017-02-22,"email","email"
6205,2017-01-06,"direct","none"
7203,2017-01-14,"social","social"
2591,2017-01-23,"display","social"
8641,2017-01-23,"social","email"
3814,2017-01-16,"social","none"
10,2017-01-28,"social","none"
2894,2017-01-08,"social","none"
7168,2017-02-28,"email","none"
7981,2017-02-19,"display","display"
1288,2017-01-25,"display","email"
2954,2017-01-14,"email","email"
403,2017-02-25,"email","email"
4777,2017-01-16,"social","none"
6677,2017-02-16,"display","none"
4719,2017-02-05,"direct","email"
6916,2017-01-07,"social","none"
2691,2017-01-24,"email","email"
2448,2017-02-22,"email","none"
4978,2017-02-04,"direct","none"
7106,2017-01-09,"social","none"
8883,2017-01-22,"display","none"
1696,2017-02-07,"email","none"
5206,2017-02-09,"social","social"
4904,2017-01-13,"social","none"
1400,2017-01-06,"social","none"
9022,2017-01-11,"social","social"
9249,2017-01-04,"social","none"
5515,2017-01-19,"social","none"
9132,2017-01-12,"social","social"
9090,2017-02-28,"none","none"
7797,2017-02-19,"direct","none"
6345,2017-01-11,"display","none"
2726,2017-01-18,"display","none"
7445,2017-01-05,"email","none"
6973,2017-02-14,"email","email"
7998,2017-01-18,"social","social"
2965,2017-02-04,"display","none"
2519,2017-01-13,"display","none"
6996,2017-02-06,"direct","none"
2961,2017-01-10,"email","none"
2046,2017-01-28,"social","none"
9578,2017-01-18,"display","none"
9338,2017-02-06,"display","none"
5773,2017-01-20,"display","none"
7105,2017-01-06,"display","none"
3068,2017-02-11,"email","none"
9630,2017-02-16,"display","none"
5137,2017-01-28,"social","none"
1411,2017-01-26,"social","none"
2727,2017-02-23,"email","email"
9765,2017-02-05,"direct","social"
991,2017-02-12,"display","none"
8905,2017-02-04,"email","social"
1284,2017-02-01,"email","social"
6864,2017-02-22,"email","social"
8355,2017-02-09,"display","none"
6477,2017-01-11,"social","none"
4787,2017-02-03,"display","social"
6097,2017-02-02,"direct","none"
7751,2017-02-17,"email","social"
5593,2017-01-07,"social","none"
4670,2017-01-10,"social","social"
